1206770.000000 254920.000000 39.256936
1203855.420000 255563.071000 48.361889
1200902.810000 256002.438000 67.287088
1197929.200000 256264.723000 85.378647
1194945.310000 256350.957000 101.604968
1191961.540000 256260.840000 110.186177
1188988.300000 255994.670000 114.314812
1186035.990000 255553.346000 117.754286
1183114.920000 254938.375000 122.005843
1180235.300000 254151.869000 133.233283
1177407.220000 253196.516000 147.578434
1174641.300000 252074.044000 176.400750
1171949.350000 250784.227000 214.502392
1169340.770000 249333.062000 265.487590
1166822.710000 247729.950000 322.090658
1164404.090000 245980.436000 378.691033
1162093.530000 244090.521000 430.941939
1159899.240000 242066.790000 475.569192
1157829.020000 239916.310000 519.649190
1155890.300000 237646.579000 563.222041
1154090.010000 235265.567000 606.555416
1152434.610000 232781.645000 654.060397
1150930.060000 230203.563000 672.149855
1149581.810000 227540.420000 686.746096
1148394.730000 224801.637000 670.061321
1147373.050000 221996.959000 669.471454
1146520.460000 219136.349000 667.360303
1145841.850000 216229.631000 659.287787
1145343.750000 213286.627000 642.722964
1145026.770000 210318.559000 621.316546
1144887.490000 207336.870000 608.165990
1144926.460000 204352.190000 613.288853
1145143.590000 201375.168000 621.409843
1145538.030000 198416.420000 631.137730
1146108.330000 195486.487000 613.715461
1146852.430000 192595.806000 560.859323
1147767.620000 189754.656000 493.545701
1148850.540000 186973.115000 432.413286
1150097.240000 184261.036000 376.829694
1151503.250000 181628.019000 332.116852
1153063.470000 179083.355000 301.426243
1154772.280000 176635.990000 266.337217
1156623.490000 174294.495000 222.538350
1158611.220000 172067.773000 188.423009
1160731.380000 169966.918000 157.943675
1162976.600000 168000.051000 140.089114
1165334.450000 166169.731000 121.506783
1167796.580000 164482.290000 105.341561
1170354.300000 162943.598000 81.448149
1173007.140000 161577.179000 59.667166
1175756.140000 160423.633000 44.079013
1178611.250000 159548.809000 36.249139
1203368.022402 252921.244682 40.867341
1206398.210000 252975.212000 35.406478
1200586.925216 253334.448699 56.453292
1197930.947793 253578.092741 76.549054
1195105.701780 253669.129115 94.728501
1192280.037771 253593.168351 105.825757
1189463.827050 253350.479187 112.482280
1186666.915653 252941.883246 115.054517
1183899.073212 252368.770191 118.666971
1181170.007062 251633.130039 125.607818
1178491.355861 250738.437184 136.255496
1175875.841972 249688.001182 156.816605
1173183.362321 248397.883684 186.186744
1170715.798137 247025.060932 230.043780
1168461.112405 245600.821161 279.349612
1166165.979211 243952.321947 332.946330
1163972.729011 242170.609497 386.123209
1161889.173071 240261.913671 435.587468
1159922.761272 238232.972071 480.341208
1158080.469466 236090.786243 523.189418
1156368.902710 233842.913715 569.505874
1154794.190697 231497.262279 613.566981
1153361.996944 229062.117157 650.402559
1152077.480738 226546.031472 667.394146
1150945.243246 223957.813048 662.177618
1149969.348398 221306.774921 663.057527
1149153.765901 218604.742221 657.028020
1148503.130658 215863.245097 655.843264
1148004.980781 212919.667630 637.929393
1147712.838900 210273.374963 612.392707
1147571.459255 207452.144347 595.201521
1147598.749040 204627.553392 592.590798
1147794.678833 201809.514768 611.552762
1148158.474730 199008.176600 620.704835
1148688.798165 196233.527677 619.034263
1149383.752729 193495.402233 582.835527
1150240.833846 190803.496827 522.203594
1151256.893945 188167.386773 453.836289
1152503.601312 185455.285568 391.527830
1153750.630589 183099.777912 335.622898
1155310.877971 180555.069955 282.085036
1156829.175129 178363.983111 232.076995
1158573.209230 176142.538589 193.205415
1160442.739568 174032.929191 165.425761
1162562.719799 171932.264102 142.259995
1164560.246532 170170.028378 126.431772
1166918.137831 168339.674749 110.998723
1169112.616350 166824.246859 94.142942
1171504.850937 165370.729946 78.462885
1173948.112787 164091.231973 62.024486
1176670.152244 162948.599483 46.330612
1177583.000000 161013.000000 37.519931
1179064.660000 161414.163000 32.953826
1206019.160000 251031.828000 36.177234
1203755.520000 250432.906000 44.986279
1201289.000000 250843.740000 64.576881
1198766.790000 251137.373000 83.809576
1196187.430000 251312.457000 100.011649
1193528.950000 251260.257000 109.251151
1190828.230000 251067.506000 112.737427
1188111.700000 250715.240000 115.971215
1185396.320000 250199.615000 118.897929
1182700.790000 249525.518000 127.130708
1180033.850000 248673.827000 139.317643
1177414.620000 247659.816000 158.863201
1174896.140000 246462.944000 191.970051
1172472.300000 245537.720000 231.593572
1170463.300000 243916.917000 268.674745
1168145.140000 242334.910000 318.670062
1165925.170000 240572.707000 370.865324
1163815.950000 238669.264000 418.729508
1161828.540000 236634.434000 466.145783
1159972.060000 234478.199000 510.056916
1158252.940000 232204.455000 553.308642
1156658.650000 229872.112000 597.376926
1155217.870000 227357.209000 625.422812
1154015.990000 224800.299000 641.038459
1152921.750000 222173.910000 637.941719
1152000.860000 219482.167000 640.960250
1151252.990000 216739.376000 636.690315
1150683.750000 213956.765000 624.403195
1150295.650000 211146.295000 602.296160
1150088.410000 208310.785000 577.370727
1150070.480000 205446.441000 567.922251
1150062.690000 202323.804000 582.102403
1150638.160000 199261.807000 597.242014
1151177.130000 196455.089000 587.389730
1151887.960000 193732.369000 539.271674
1152762.730000 191072.209000 463.818371
1153796.780000 188480.429000 393.273984
1154983.730000 185961.354000 326.678607
1156302.560000 183516.055000 271.964659
1157765.690000 181194.873000 224.699719
1159396.310000 178980.972000 189.395834
1161122.920000 176867.512000 161.126685
1162960.360000 174874.944000 140.835129
1164899.490000 173011.351000 124.796209
1166921.590000 171282.093000 111.054750
1169007.680000 169687.886000 96.896869
1171132.310000 168291.666000 81.012014
1173255.010000 166986.755000 66.505324
1175062.990000 166366.700000 52.773371
1176309.510000 165174.992000 44.998059
1177973.390000 163852.698000 35.322053
1179514.110000 163276.906000 30.131094
1205601.570000 249096.357000 35.705037
1203630.960000 248089.949000 40.196228
1201655.860000 248592.434000 54.970066
1199293.760000 248722.890000 75.492876
1196817.940000 248955.971000 92.219497
1194352.560000 248911.361000 103.763479
1191804.100000 248757.950000 110.182613
1189219.880000 248439.923000 112.943867
1186623.240000 247972.013000 115.949312
1184028.040000 247344.048000 121.690047
1181478.270000 246600.987000 128.885952
1178892.090000 245639.192000 141.818071
1176402.860000 244456.220000 163.725397
1173664.380000 243209.978000 205.832099
1171182.210000 241436.390000 250.294060
1168916.590000 239791.017000 297.137752
1166790.390000 238017.561000 345.987341
1164784.230000 236111.838000 393.465458
1162903.970000 234078.927000 440.131663
1161159.800000 231929.741000 486.888439
1159591.560000 229681.136000 532.206705
1157968.000000 227674.711000 574.552043
1157082.560000 225340.574000 586.083123
1155898.730000 222861.420000 602.513048
1154897.860000 220282.697000 609.729288
1154067.410000 217643.392000 607.968718
1153413.400000 214957.983000 602.793551
1152939.080000 212239.340000 584.135321
1152645.410000 209500.384000 560.884974
1152529.030000 206751.570000 543.457165
1152571.190000 204002.640000 546.368940
1152807.640000 201295.889000 559.850155
1153251.040000 198597.288000 560.858404
1153830.130000 195946.635000 517.609823
1154573.480000 193349.116000 452.405057
1155474.400000 190815.451000 375.927014
1156526.140000 188355.982000 309.298545
1157715.340000 185971.231000 251.906200
1159043.840000 183692.349000 209.757096
1160496.930000 181516.091000 179.253971
1162075.910000 179443.677000 155.446300
1163751.850000 177485.827000 136.444144
1165518.810000 175650.255000 119.544144
1167367.300000 173942.902000 107.648447
1169268.760000 172355.778000 95.037940
1171215.160000 170923.411000 81.145385
1173251.680000 169596.144000 65.911228
1175132.960000 168527.867000 51.650517
1176747.000000 167462.966000 41.747594
1178131.660000 166009.758000 32.886623
1179752.460000 165179.670000 30.353410
1205211.050000 247155.245000 33.504081
1203267.640000 245978.876000 36.779621
1201797.520000 246715.264000 48.503583
1199707.960000 246482.049000 66.008874
1197501.940000 247047.240000 83.528770
1195095.930000 246592.874000 96.868053
1192538.970000 246549.708000 106.521989
1190070.570000 246242.327000 110.699582
1187592.180000 245795.048000 113.472518
1185116.240000 245199.774000 117.662699
1182675.260000 244439.575000 123.396051
1180372.210000 243916.746000 131.412179
1178277.660000 242682.935000 141.851952
1175924.570000 241544.894000 164.114591
1173657.890000 240205.089000 195.719133
1171465.550000 238673.484000 234.631729
1169363.060000 237025.272000 275.436288
1167368.490000 235237.133000 320.085628
1165491.710000 233317.488000 367.261921
1163737.730000 231267.756000 411.187485
1162114.150000 229078.653000 456.261448
1160349.300000 226656.955000 513.161229
1159100.210000 223978.412000 541.582395
1157964.790000 221491.568000 558.361926
1157019.020000 218968.304000 568.190437
1156247.280000 216396.189000 568.535375
1155651.910000 213784.100000 560.011933
1155235.290000 211144.397000 546.484230
1154997.460000 208490.393000 529.435654
1154929.360000 205828.721000 518.660919
1155044.220000 203190.359000 520.185182
1155330.570000 200578.735000 514.842563
1155792.210000 197997.403000 485.968857
1156406.900000 195466.428000 421.917581
1157176.040000 192996.278000 347.679837
1158092.370000 190596.930000 282.279806
1159147.930000 188277.915000 232.233833
1160333.770000 186047.934000 197.681291
1161640.140000 183914.743000 170.194424
1163056.450000 181885.225000 150.862371
1164572.680000 179965.514000 131.124407
1166174.550000 178159.523000 114.798477
1167842.860000 176469.939000 102.885263
1169596.850000 174895.321000 91.071973
1171333.910000 173447.479000 79.786477
1173201.920000 171938.094000 66.862858
1175421.070000 170829.056000 52.255106
1177093.140000 169550.258000 38.336104
1178461.730000 168025.930000 30.776331
1179964.820000 167068.818000 28.383806
1204848.280000 245208.754000 31.576480
1202894.820000 244000.989000 36.668525
1201239.950000 244793.226000 49.184413
1199363.700000 244214.053000 66.875041
1197449.950000 245259.859000 83.699113
1195513.420000 244393.691000 94.364766
1193358.920000 244412.956000 102.262614
1190985.010000 244149.535000 107.449772
1188643.360000 243759.738000 111.170216
1186271.570000 243185.677000 114.959974
1183877.300000 242466.736000 119.930368
1181213.540000 241657.757000 129.015744
1178752.610000 240374.491000 141.489013
1176472.810000 239164.487000 162.791451
1174298.920000 237811.076000 188.500390
1172211.270000 236300.174000 220.781613
1170217.480000 234654.331000 256.019750
1168330.860000 232873.910000 293.535561
1166563.370000 230966.549000 335.290660
1164922.450000 228939.817000 378.569773
1163399.990000 226810.165000 420.806827
1162056.960000 224593.274000 459.275885
1160886.230000 222255.842000 489.879513
1159855.060000 219864.403000 508.278826
1158991.440000 217412.096000 516.483837
1158299.470000 214912.139000 518.386614
1157782.480000 212378.079000 514.792064
1157441.770000 209823.846000 501.367599
1157276.400000 207263.513000 489.043880
1157284.070000 204710.926000 478.259445
1157461.220000 202179.498000 465.429112
1157802.970000 199682.096000 434.745930
1158302.560000 197230.768000 381.119329
1158952.590000 194836.660000 315.148470
1159745.290000 192510.088000 255.098433
1160672.040000 190260.431000 213.744312
1161723.460000 188096.002000 183.324664
1162889.530000 186023.944000 164.898721
1164159.890000 184050.127000 147.637820
1165522.950000 182179.672000 128.488769
1166972.650000 180416.032000 110.657730
1168481.920000 178760.636000 96.239873
1170014.950000 177183.450000 85.971126
1171730.630000 175791.259000 76.763679
1173259.530000 174176.336000 68.208228
1174739.280000 172895.714000 57.361441
1176488.280000 172818.873000 47.942207
1177699.610000 171429.321000 36.799192
1178959.000000 169944.023000 28.739309
1180211.520000 168902.357000 23.246090
1204562.260000 243249.515000 30.052132
1202852.090000 242210.573000 33.395211
1201043.480000 242565.839000 47.070418
1199107.940000 242140.932000 66.624736
1197356.180000 243205.382000 83.433472
1195099.300000 242400.627000 96.052890
1192558.420000 242254.221000 103.916968
1190373.410000 241874.482000 108.384155
1188229.770000 241512.265000 111.766441
1185923.290000 240886.114000 116.454979
1183699.650000 240120.082000 120.881614
1181493.370000 239229.027000 128.201744
1179311.330000 238161.018000 139.177414
1177174.770000 236960.668000 158.278773
1175101.630000 235614.185000 181.658561
1173120.260000 234123.012000 205.958637
1171227.160000 232495.995000 235.714244
1169441.900000 230737.658000 268.485064
1167775.570000 228856.800000 302.964729
1166229.140000 226862.336000 339.696702
1164835.660000 224767.816000 376.414460
1163592.620000 222582.855000 409.141768
1162508.140000 220307.553000 433.512535
1161581.550000 217971.266000 450.439071
1160822.020000 215583.126000 460.253174
1160232.720000 213156.686000 461.322776
1159815.680000 210705.971000 455.414718
1159570.580000 208245.369000 443.823581
1159495.280000 205789.206000 425.507869
1159585.890000 203351.385000 405.597888
1159837.130000 200945.183000 377.753414
1160242.020000 198582.772000 332.361569
1160792.160000 196275.343000 279.243269
1161478.970000 194033.022000 233.605235
1162293.380000 191864.814000 198.983485
1163225.740000 189778.488000 177.277827
1164265.830000 187780.508000 159.440442
1165403.440000 185875.876000 144.265675
1166628.840000 184068.157000 127.336796
1167929.360000 182360.719000 110.054847
1169321.860000 180766.256000 93.020241
1170685.810000 179279.346000 82.100568
1171825.860000 177862.338000 75.813928
1173246.260000 177526.882000 69.839814
1173705.780000 175703.693000 66.524045
1175312.800000 174707.989000 59.001777
1177217.810000 174629.148000 47.042854
1178446.150000 173255.410000 37.245846
1179632.370000 171748.038000 27.465500
1180995.240000 170653.485000 19.404356
1204240.070000 241295.898000 28.846954
1202310.770000 240467.620000 34.787347
1200564.660000 240456.522000 49.346564
1198815.420000 240163.163000 66.880149
1197188.800000 241233.266000 83.200438
1195456.780000 240201.160000 94.324114
1193820.270000 240723.663000 100.924079
1192035.130000 240035.192000 104.805625
1190212.160000 239518.442000 109.013089
1188088.430000 239618.314000 113.194244
1186216.310000 238754.954000 116.133747
1184139.800000 238000.119000 119.936149
1182010.150000 237107.875000 126.868169
1179920.210000 236088.422000 137.342701
1177860.330000 234870.778000 152.782074
1175939.200000 233523.184000 171.757022
1174053.470000 232052.540000 192.712431
1172263.150000 230447.020000 214.847249
1170578.870000 228716.139000 243.227189
1169013.230000 226868.068000 272.944805
1167577.370000 224912.375000 303.203273
1166281.490000 222859.647000 331.990317
1165135.060000 220721.556000 358.025540
1164145.220000 218511.008000 378.727943
1163316.430000 216242.258000 391.198014
1162652.180000 213929.734000 397.740390
1162154.930000 211587.905000 396.074455
1161825.100000 209231.449000 384.043523
1161661.120000 206875.030000 366.612693
1161659.490000 204533.006000 344.661602
1161814.200000 202219.022000 315.030733
1162117.950000 199945.606000 279.658163
1162562.050000 197724.018000 244.570583
1163137.220000 195564.236000 211.575451
1163834.060000 193474.950000 189.380299
1164642.840000 191463.570000 170.468700
1165553.560000 189536.011000 155.106112
1166555.890000 187696.641000 141.362180
